mine_id,grid_x,grid_y,latitude,longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,NDBI,iron_oxide_index,clay_mineral_index,ferrous_index,exploration_potential_score,potential_class,spectral_zone_type,is_synthetic
MOIL-UK-04,100.0,-1200.0,21.95722,80.464171,0.0433,0.1077,0.0329,0.6398,0.1599,0.1073,0.9021,-0.7119,-0.6001,0.761,1.49,3.519,38.5,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-UK-04,100.0,-1100.0,21.958119,80.464171,0.0203,0.0967,0.067,0.4724,0.1694,0.0938,0.7515,-0.6603,-0.4721,3.301,1.806,1.801,77.4,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-UK-04,100.0,-1000.0,21.959017,80.464171,0.119,0.123,0.2325,0.2963,0.4117,0.2702,0.1207,-0.4133,0.1631,1.953,1.524,1.919,77.3,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,100.0,-900.0,21.959915,80.464171,0.1005,0.1509,0.2349,0.3083,0.3632,0.3076,0.1352,-0.3426,0.0817,2.337,1.181,1.821,76.9,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,100.0,-800.0,21.960814,80.464171,0.0455,0.0961,0.0516,0.5785,0.1957,0.1066,0.8362,-0.7151,-0.4945,1.134,1.835,2.201,52.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,100.0,-700.0,21.961712,80.464171,0.1084,0.1663,0.2141,0.2792,0.3253,0.2931,0.132,-0.2534,0.0764,1.974,1.11,1.942,73.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,100.0,-600.0,21.96261,80.464171,0.033,0.1172,0.0561,0.6797,0.1329,0.103,0.8474,-0.7058,-0.6729,1.702,1.291,2.284,52.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,100.0,-500.0,21.963508,80.464171,0.0292,0.0595,0.0452,0.5692,0.1341,0.0969,0.8529,-0.8106,-0.6187,1.545,1.384,1.553,53.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,100.0,-400.0,21.964407,80.464171,0.0523,0.1003,0.1848,0.1711,0.2904,0.2836,-0.0387,-0.2607,0.2586,3.535,1.024,2.24,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,-300.0,21.965305,80.464171,0.0779,0.0809,0.1879,0.238,0.3792,0.1879,0.1176,-0.4925,0.2287,2.412,2.018,2.024,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,-200.0,21.966203,80.464171,0.0621,0.0963,0.1387,0.2222,0.3056,0.2348,0.2314,-0.3951,0.158,2.232,1.302,2.07,83.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,-100.0,21.967102,80.464171,0.051,0.075,0.1284,0.2332,0.2935,0.1978,0.2897,-0.5132,0.1145,2.519,1.483,1.843,90.1,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,0.0,21.968,80.464171,0.0457,0.0804,0.1832,0.2178,0.3694,0.2499,0.0862,-0.4609,0.2583,4.01,1.478,2.135,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,100.0,21.968898,80.464171,0.0568,0.0811,0.1774,0.1938,0.3297,0.2354,0.0441,-0.41,0.2596,3.122,1.401,2.158,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,200.0,21.969797,80.464171,0.0424,0.085,0.1223,0.1581,0.2942,0.2406,0.1277,-0.3004,0.3011,2.886,1.223,2.557,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,300.0,21.970695,80.464171,0.0474,0.0738,0.1574,0.1597,0.3798,0.2685,0.0073,-0.3679,0.4079,3.322,1.415,2.847,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,400.0,21.971593,80.464171,0.0724,0.0884,0.2161,0.2132,0.2863,0.2472,-0.0068,-0.4136,0.1463,2.984,1.158,1.752,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,500.0,21.972492,80.464171,0.0617,0.089,0.2018,0.191,0.342,0.2076,-0.0275,-0.3641,0.2834,3.268,1.648,2.232,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,600.0,21.97339,80.464171,0.0773,0.0643,0.2194,0.2033,0.3058,0.2142,-0.0381,-0.5193,0.2014,2.838,1.428,1.798,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,700.0,21.974288,80.464171,0.0562,0.0991,0.1339,0.1653,0.2573,0.2269,0.1047,-0.2502,0.2178,2.383,1.134,2.297,84.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,800.0,21.975186,80.464171,0.0555,0.0924,0.2196,0.2292,0.3633,0.251,0.0215,-0.4253,0.2262,3.957,1.447,2.006,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,100.0,900.0,21.976085,80.464171,0.103,0.135,0.1708,0.2636,0.4057,0.3093,0.2136,-0.3226,0.2123,1.658,1.312,2.329,72.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,100.0,1000.0,21.976983,80.464171,0.0258,0.085,0.0617,0.5743,0.1555,0.1071,0.8059,-0.7421,-0.5739,2.388,1.452,1.649,63.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,100.0,1100.0,21.977881,80.464171,0.0474,0.0688,0.0659,0.5252,0.149,0.0794,0.7771,-0.7684,-0.5581,1.39,1.875,1.328,58.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,100.0,1200.0,21.97878,80.464171,0.0325,0.1104,0.0618,0.5337,0.1712,0.0802,0.7924,-0.6573,-0.5143,1.9,2.135,2.106,66.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,200.0,-1200.0,21.95722,80.465142,0.1249,0.1309,0.2347,0.2598,0.3671,0.3182,0.0506,-0.3299,0.1712,1.88,1.154,1.971,70.9,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,200.0,-1100.0,21.958119,80.465142,0.1125,0.1342,0.2008,0.2779,0.3037,0.2897,0.1612,-0.3486,0.0442,1.785,1.048,1.761,65.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,200.0,-1000.0,21.959017,80.465142,0.0357,0.1133,0.0494,0.5786,0.167,0.0936,0.8428,-0.6724,-0.5519,1.384,1.784,2.585,51.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,200.0,-900.0,21.959915,80.465142,0.1281,0.1372,0.184,0.2789,0.3164,0.2308,0.2051,-0.3406,0.063,1.436,1.371,1.88,66.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,200.0,-800.0,21.960814,80.465142,0.1348,0.1206,0.1707,0.2958,0.4172,0.3026,0.2682,-0.4206,0.1702,1.266,1.379,2.117,63.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,200.0,-700.0,21.961712,80.465142,0.0457,0.0836,0.0433,0.6207,0.1734,0.0518,0.8695,-0.7626,-0.5634,0.949,3.346,2.208,71.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,200.0,-600.0,21.96261,80.465142,0.0371,0.1112,0.0594,0.542,0.2101,0.1053,0.8025,-0.6595,-0.4413,1.6,1.995,2.26,61.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,200.0,-500.0,21.963508,80.465142,0.0452,0.069,0.0568,0.4809,0.2066,0.1011,0.7887,-0.749,-0.3991,1.257,2.044,1.644,60.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,200.0,-400.0,21.964407,80.465142,0.0813,0.1434,0.214,0.2483,0.4163,0.3322,0.0742,-0.2679,0.2527,2.633,1.253,2.346,86.5,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,200.0,-300.0,21.965305,80.465142,0.0295,0.1127,0.0621,0.4733,0.1676,0.1187,0.7679,-0.6152,-0.4769,2.109,1.412,2.169,63.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,200.0,-200.0,21.966203,80.465142,0.0582,0.1066,0.2177,0.1787,0.375,0.1952,-0.0984,-0.2526,0.3545,3.744,1.922,2.588,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,-100.0,21.967102,80.465142,0.0464,0.0738,0.1668,0.1581,0.2876,0.1914,-0.0266,-0.3634,0.2906,3.594,1.503,2.262,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,0.0,21.968,80.465142,0.0572,0.1014,0.1795,0.221,0.259,0.2239,0.1036,-0.3711,0.0791,3.138,1.157,1.737,96.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,100.0,21.968898,80.465142,0.0416,0.0785,0.1814,0.1969,0.2484,0.1868,0.0408,-0.4299,0.1158,4.365,1.33,1.694,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,200.0,21.969797,80.465142,0.0522,0.0986,0.1221,0.2016,0.2657,0.2839,0.2457,-0.3432,0.1372,2.338,0.936,2.126,84.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,300.0,21.970695,80.465142,0.0572,0.0624,0.1914,0.1885,0.3634,0.2517,-0.0076,-0.5025,0.317,3.345,1.444,2.254,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,400.0,21.971593,80.465142,0.0677,0.0984,0.162,0.2193,0.2471,0.2642,0.1501,-0.3806,0.0597,2.393,0.935,1.734,90.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,500.0,21.972492,80.465142,0.0655,0.0883,0.1518,0.1514,0.3306,0.2319,-0.0013,-0.2631,0.3718,2.319,1.426,2.765,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,600.0,21.97339,80.465142,0.0487,0.0622,0.1739,0.1526,0.3701,0.1966,-0.0651,-0.4211,0.416,3.569,1.883,2.782,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,700.0,21.974288,80.465142,0.0413,0.0731,0.1375,0.2191,0.2805,0.207,0.2289,-0.4997,0.1229,3.331,1.355,1.812,97.6,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,800.0,21.975186,80.465142,0.0798,0.0675,0.1285,0.1706,0.2967,0.2636,0.1406,-0.4329,0.27,1.61,1.125,2.265,75.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,900.0,21.976085,80.465142,0.0782,0.0982,0.1927,0.2391,0.3472,0.1953,0.1076,-0.4179,0.1842,2.463,1.777,1.961,94.1,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,200.0,1000.0,21.976983,80.465142,0.0351,0.0713,0.0366,0.6422,0.1477,0.0937,0.8922,-0.8,-0.6259,1.042,1.576,2.181,49.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,200.0,1100.0,21.977881,80.465142,0.1104,0.1402,0.1929,0.2932,0.4037,0.281,0.2062,-0.353,0.1586,1.748,1.437,2.104,75.1,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,200.0,1200.0,21.97878,80.465142,0.0459,0.06,0.0365,0.547,0.1509,0.119,0.8749,-0.8022,-0.5675,0.794,1.268,1.921,40.4,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-UK-04,300.0,-1200.0,21.95722,80.466113,0.0357,0.0905,0.065,0.5158,0.1711,0.069,0.7761,-0.7014,-0.5018,1.82,2.481,1.724,67.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,300.0,-1100.0,21.958119,80.466113,0.0433,0.117,0.0479,0.4928,0.2096,0.1123,0.8229,-0.6162,-0.4031,1.105,1.866,2.87,49.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,300.0,-1000.0,21.959017,80.466113,0.0966,0.1388,0.1961,0.3029,0.3002,0.304,0.2139,-0.3715,-0.0045,2.031,0.987,1.699,65.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,300.0,-900.0,21.959915,80.466113,0.0917,0.1403,0.2027,0.3121,0.368,0.2928,0.2127,-0.3798,0.0821,2.209,1.256,1.871,72.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,300.0,-800.0,21.960814,80.466113,0.0848,0.1278,0.1676,0.2776,0.3434,0.2206,0.247,-0.3697,0.1058,1.977,1.557,1.999,73.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,300.0,-700.0,21.961712,80.466113,0.0876,0.1793,0.1968,0.2626,0.3702,0.2629,0.1432,-0.1886,0.17,2.246,1.408,2.321,77.9,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,300.0,-600.0,21.96261,80.466113,0.0471,0.0849,0.0453,0.5909,0.1804,0.1093,0.8575,-0.7487,-0.5323,0.961,1.65,2.179,46.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,300.0,-500.0,21.963508,80.466113,0.0831,0.1578,0.239,0.3054,0.3862,0.2412,0.1221,-0.3186,0.1167,2.876,1.601,1.925,90.2,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,300.0,-400.0,21.964407,80.466113,0.0224,0.0846,0.0448,0.6944,0.136,0.1052,0.8787,-0.7829,-0.6725,1.998,1.292,2.082,53.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,300.0,-300.0,21.965305,80.466113,0.1221,0.1376,0.2381,0.2872,0.3232,0.2483,0.0935,-0.352,0.0591,1.95,1.302,1.704,78.0,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,300.0,-200.0,21.966203,80.466113,0.0282,0.0631,0.0559,0.6456,0.1438,0.0875,0.8406,-0.822,-0.6356,1.984,1.643,1.351,62.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,300.0,-100.0,21.967102,80.466113,0.0665,0.1071,0.2003,0.1821,0.3582,0.2286,-0.0478,-0.2593,0.326,3.011,1.567,2.502,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,0.0,21.968,80.466113,0.0452,0.0771,0.2005,0.2356,0.3777,0.2503,0.0805,-0.5071,0.2317,4.435,1.509,1.988,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,100.0,21.968898,80.466113,0.0591,0.0681,0.1303,0.1919,0.3419,0.2156,0.1912,-0.476,0.2811,2.203,1.586,2.305,88.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,200.0,21.969797,80.466113,0.067,0.0885,0.2141,0.161,0.3227,0.2255,-0.1416,-0.2902,0.3345,3.196,1.431,2.419,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,300.0,21.970695,80.466113,0.0505,0.0779,0.1495,0.1928,0.3181,0.2752,0.1266,-0.4246,0.2454,2.962,1.156,2.171,96.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,400.0,21.971593,80.466113,0.0713,0.0751,0.2131,0.2268,0.3276,0.182,0.0311,-0.5024,0.1818,2.991,1.8,1.797,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,500.0,21.972492,80.466113,0.0484,0.0995,0.1654,0.1526,0.2972,0.2033,-0.0402,-0.2108,0.3214,3.419,1.462,2.549,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,600.0,21.97339,80.466113,0.0757,0.1045,0.1587,0.1537,0.2902,0.1942,-0.0159,-0.1908,0.3074,2.096,1.495,2.546,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,700.0,21.974288,80.466113,0.0522,0.0986,0.1492,0.1944,0.2566,0.2182,0.1316,-0.3272,0.1379,2.86,1.176,1.981,96.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,800.0,21.975186,80.466113,0.0416,0.0874,0.1548,0.2272,0.295,0.2414,0.1896,-0.4443,0.1298,3.722,1.222,1.863,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,900.0,21.976085,80.466113,0.0791,0.0921,0.17,0.1498,0.3549,0.2507,-0.0633,-0.2384,0.4064,2.151,1.416,2.911,91.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,1000.0,21.976983,80.466113,0.0443,0.0723,0.1738,0.1445,0.3406,0.2051,-0.0919,-0.3331,0.4042,3.919,1.661,2.773,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,1100.0,21.977881,80.466113,0.0596,0.0721,0.1689,0.159,0.3231,0.2801,-0.0303,-0.376,0.3405,2.835,1.154,2.46,91.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,300.0,1200.0,21.97878,80.466113,0.0272,0.0849,0.0469,0.7107,0.1999,0.0575,0.8761,-0.7866,-0.561,1.722,3.475,2.09,86.2,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-1200.0,21.95722,80.467083,0.1221,0.1296,0.236,0.3193,0.389,0.2232,0.1499,-0.4226,0.0984,1.933,1.743,1.767,76.1,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,400.0,-1100.0,21.958119,80.467083,0.0322,0.106,0.0415,0.5543,0.1294,0.074,0.8607,-0.679,-0.6216,1.289,1.748,2.788,47.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-1000.0,21.959017,80.467083,0.0483,0.1025,0.0663,0.507,0.1822,0.085,0.7687,-0.6636,-0.4713,1.373,2.143,1.906,57.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-900.0,21.959915,80.467083,0.0297,0.1106,0.0494,0.6455,0.1906,0.0595,0.8579,-0.7073,-0.5441,1.66,3.202,2.536,74.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-800.0,21.960814,80.467083,0.1304,0.1494,0.2248,0.2497,0.4007,0.3197,0.0525,-0.2513,0.2321,1.724,1.253,2.269,70.8,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,400.0,-700.0,21.961712,80.467083,0.1047,0.1411,0.1628,0.2888,0.3182,0.3261,0.279,-0.3437,0.0485,1.555,0.976,1.968,58.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,400.0,-600.0,21.96261,80.467083,0.0417,0.0627,0.0336,0.6704,0.2093,0.0746,0.9046,-0.8289,-0.5242,0.806,2.804,2.18,59.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-500.0,21.963508,80.467083,0.1034,0.1697,0.2166,0.2322,0.3689,0.2212,0.0348,-0.1556,0.2274,2.094,1.668,2.372,83.5,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,400.0,-400.0,21.964407,80.467083,0.0429,0.107,0.055,0.4988,0.1994,0.113,0.8013,-0.6466,-0.4288,1.281,1.765,2.345,53.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-300.0,21.965305,80.467083,0.0283,0.0626,0.0393,0.4546,0.121,0.0708,0.841,-0.7581,-0.5795,1.39,1.709,1.86,53.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-200.0,21.966203,80.467083,0.0386,0.077,0.0304,0.7172,0.1656,0.1194,0.9186,-0.806,-0.6249,0.788,1.387,2.762,40.4,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,-100.0,21.967102,80.467083,0.0215,0.1101,0.0512,0.5722,0.1958,0.1042,0.8357,-0.6772,-0.4902,2.378,1.878,2.492,69.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,0.0,21.968,80.467083,0.0428,0.0949,0.057,0.6818,0.1891,0.0571,0.8456,-0.7557,-0.5658,1.332,3.311,1.941,80.0,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-UK-04,400.0,100.0,21.968898,80.467083,0.0658,0.0685,0.1214,0.1614,0.2616,0.1912,0.1414,-0.4041,0.2369,1.845,1.368,2.185,79.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,200.0,21.969797,80.467083,0.0486,0.0882,0.1351,0.1679,0.3589,0.2777,0.1082,-0.3114,0.3625,2.781,1.293,2.79,91.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,300.0,21.970695,80.467083,0.0533,0.1049,0.1786,0.1626,0.3456,0.2814,-0.0467,-0.2156,0.36,3.349,1.228,2.713,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,400.0,21.971593,80.467083,0.0664,0.0701,0.1286,0.1629,0.2874,0.2167,0.1178,-0.3986,0.2764,1.937,1.326,2.309,85.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,500.0,21.972492,80.467083,0.0599,0.0853,0.1671,0.1744,0.255,0.226,0.0212,-0.3433,0.1877,2.788,1.128,1.972,97.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,600.0,21.97339,80.467083,0.0794,0.0927,0.164,0.1483,0.2699,0.2432,-0.05,-0.2309,0.2905,2.064,1.11,2.384,92.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,700.0,21.974288,80.467083,0.0599,0.061,0.1286,0.1756,0.2597,0.2854,0.1544,-0.4846,0.1932,2.147,0.91,1.953,88.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,800.0,21.975186,80.467083,0.0414,0.1087,0.1857,0.1807,0.3155,0.2251,-0.0135,-0.2488,0.2716,4.488,1.402,2.331,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,900.0,21.976085,80.467083,0.0629,0.0676,0.132,0.1929,0.25,0.2122,0.1873,-0.4809,0.129,2.098,1.178,1.808,85.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,1000.0,21.976983,80.467083,0.0771,0.1038,0.2031,0.1907,0.2439,0.1934,-0.0315,-0.2951,0.1224,2.636,1.261,1.79,96.1,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,1100.0,21.977881,80.467083,0.0768,0.1018,0.1577,0.2129,0.3596,0.2482,0.1491,-0.3529,0.2563,2.053,1.449,2.335,85.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,400.0,1200.0,21.97878,80.467083,0.0741,0.0722,0.1662,0.1979,0.3284,0.2886,0.087,-0.4652,0.2479,2.242,1.138,2.094,83.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-UK-04,500.0,-1200.0,21.95722,80.468054,0.0217,0.0618,0.0563,0.5149,0.1359,0.0967,0.8029,-0.7856,-0.5824,2.599,1.406,1.363,58.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,-1100.0,21.958119,80.468054,0.0442,0.0724,0.0432,0.4906,0.1852,0.0996,0.8382,-0.743,-0.4519,0.978,1.859,2.053,46.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,-1000.0,21.959017,80.468054,0.0952,0.1293,0.2198,0.2409,0.3013,0.2284,0.0458,-0.3016,0.1114,2.308,1.319,1.839,77.2,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,500.0,-900.0,21.959915,80.468054,0.0237,0.0521,0.0326,0.549,0.1797,0.0779,0.888,-0.8267,-0.5069,1.373,2.307,1.926,56.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,-800.0,21.960814,80.468054,0.0476,0.1031,0.0436,0.4917,0.1949,0.0901,0.8369,-0.6532,-0.4322,0.917,2.162,2.759,50.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,-700.0,21.961712,80.468054,0.0473,0.0895,0.0328,0.4584,0.2038,0.0989,0.8665,-0.6734,-0.3845,0.694,2.061,3.172,46.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,-600.0,21.96261,80.468054,0.0407,0.0878,0.0531,0.511,0.1656,0.0508,0.8116,-0.7068,-0.5106,1.307,3.26,1.976,73.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,-500.0,21.963508,80.468054,0.03,0.0959,0.0671,0.6097,0.1528,0.0645,0.8018,-0.7281,-0.5992,2.238,2.369,1.681,71.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,-400.0,21.964407,80.468054,0.1392,0.1569,0.1952,0.2431,0.3882,0.2665,0.1092,-0.2154,0.2299,1.402,1.457,2.401,69.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,500.0,-300.0,21.965305,80.468054,0.0933,0.1311,0.1819,0.2827,0.3136,0.2273,0.2171,-0.3663,0.0517,1.949,1.38,1.83,72.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,500.0,-200.0,21.966203,80.468054,0.1151,0.1236,0.1962,0.2252,0.3875,0.3246,0.0689,-0.2913,0.2649,1.705,1.194,2.351,71.9,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-UK-04,500.0,-100.0,21.967102,80.468054,0.0407,0.0942,0.0578,0.6808,0.2007,0.0807,0.8436,-0.7568,-0.5446,1.418,2.487,1.926,65.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,0.0,21.968,80.468054,0.0249,0.0986,0.0592,0.6664,0.2018,0.0808,0.8367,-0.7421,-0.5352,2.383,2.497,1.968,78.1,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,100.0,21.968898,80.468054,0.0494,0.1185,0.0534,0.6011,0.1657,0.071,0.8367,-0.6707,-0.5677,1.081,2.335,2.493,61.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-UK-04,500.0,200.0,21.969797,80.468054,0.0929,0.1773,0.2096,0.3134,0.3342,0.2558,0.1986,-0.2773,0.032,2.255,1.307,1.912,80.3,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-UK-04,500.0,300.0,21.970695,80.468054,0.0453,0.075,0.209,0.1982,0.3033,0.2425,-0.0265,-0.4509,0.2096,4.613,1.251,1.889,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
