hole_id,mine_id,x,y,latitude,longitude,collar_elevation,depth_from,depth_to,sample_depth,sample_elevation,thickness,lithology,mn_grade,fe_grade,sio2,p_content,density,core_recovery_pct,sat_iron_oxide,sat_clay_index,is_synthetic
DH-04-248,MOIL-UK-04,892.41,1127.54,21.978129,80.471864,362.07,96.9,114.2,105.55,256.52,17.3,Quartz-Muscovite Schist,2.37,7.51,71.39,0.1772,2.84,89.6,2.044,2.6,True
DH-04-248,MOIL-UK-04,892.41,1127.54,21.978129,80.471864,362.07,114.2,128.7,121.45,240.62,14.5,Quartz-Muscovite Schist,11.07,7.26,66.86,0.1462,2.91,84.1,2.186,2.6,True
DH-04-248,MOIL-UK-04,892.41,1127.54,21.978129,80.471864,362.07,128.7,137.6,133.15,228.92,8.9,Quartz-Muscovite Schist,6.47,5.06,67.64,0.1406,3.02,86.9,1.864,2.6,True
DH-04-249,MOIL-UK-04,-613.83,968.6,21.976701,80.457241,349.97,0.0,19.6,9.8,340.17,19.6,Phyllite & Weathered Overburden,4.32,6.21,49.81,0.1081,2.5,91.4,2.041,2.42,True
DH-04-249,MOIL-UK-04,-613.83,968.6,21.976701,80.457241,349.97,19.6,24.0,21.8,328.17,4.4,Calc-Silicate Granulite,7.4,6.76,63.0,0.0952,2.65,90.9,2.093,2.6,True
DH-04-249,MOIL-UK-04,-613.83,968.6,21.976701,80.457241,349.97,24.0,26.0,25.0,324.97,2.0,Quartz-Muscovite Schist,10.12,5.1,67.94,0.1053,2.69,99.0,1.839,2.6,True
DH-04-249,MOIL-UK-04,-613.83,968.6,21.976701,80.457241,349.97,26.0,76.4,51.2,298.77,50.4,Quartz-Muscovite Schist,9.35,9.09,58.52,0.1354,2.95,86.8,2.503,2.516,True
DH-04-249,MOIL-UK-04,-613.83,968.6,21.976701,80.457241,349.97,76.4,99.1,87.75,262.22,22.7,Calc-Silicate Granulite,7.82,8.61,63.44,0.0734,2.87,94.4,2.199,2.6,True
DH-04-249,MOIL-UK-04,-613.83,968.6,21.976701,80.457241,349.97,99.1,122.2,110.65,239.32,23.1,Calc-Silicate Granulite,4.01,6.8,65.79,0.1645,2.91,89.8,2.133,2.6,True
DH-04-250,MOIL-UK-04,624.09,-703.72,21.961678,80.469259,379.77,0.0,9.6,4.8,374.97,9.6,Phyllite & Weathered Overburden,2.64,6.43,45.72,0.0965,2.43,90.0,2.116,2.201,True
DH-04-250,MOIL-UK-04,624.09,-703.72,21.961678,80.469259,379.77,9.6,36.8,23.2,356.57,27.2,Phyllite & Weathered Overburden,3.57,9.72,65.58,0.0436,2.72,99.0,2.445,2.6,True
DH-04-250,MOIL-UK-04,624.09,-703.72,21.961678,80.469259,379.77,36.8,40.1,38.45,341.32,3.3,Quartz-Muscovite Schist,9.35,8.95,57.79,0.1221,2.9,89.2,2.426,2.369,True
DH-04-250,MOIL-UK-04,624.09,-703.72,21.961678,80.469259,379.77,40.1,63.9,52.0,327.77,23.8,Quartz-Muscovite Schist,9.26,9.41,60.07,0.1336,2.69,96.4,2.315,2.6,True
DH-04-250,MOIL-UK-04,624.09,-703.72,21.961678,80.469259,379.77,63.9,69.9,66.9,312.87,6.0,Quartz-Muscovite Schist,9.84,4.8,61.64,0.1749,2.69,95.8,1.82,2.6,True
DH-04-251,MOIL-UK-04,1040.78,593.01,21.973327,80.473305,356.57,0.0,3.4,1.7,354.87,3.4,Phyllite & Weathered Overburden,6.31,8.19,45.89,0.0438,2.44,91.5,2.16,1.985,True
DH-04-251,MOIL-UK-04,1040.78,593.01,21.973327,80.473305,356.57,3.4,11.9,7.65,348.92,8.5,Phyllite & Weathered Overburden,5.89,10.05,50.77,0.0573,2.51,95.4,2.336,2.423,True
DH-04-251,MOIL-UK-04,1040.78,593.01,21.973327,80.473305,356.57,12.0,22.0,17.0,339.57,10.0,Phyllite & Weathered Overburden,4.25,7.32,57.96,0.1338,2.55,89.1,2.258,2.539,True
DH-04-251,MOIL-UK-04,1040.78,593.01,21.973327,80.473305,356.57,22.0,24.8,23.4,333.17,2.8,Calc-Silicate Granulite,11.36,7.88,51.12,0.0881,2.67,86.9,2.163,2.263,True
DH-04-251,MOIL-UK-04,1040.78,593.01,21.973327,80.473305,356.57,24.8,86.7,55.75,300.82,61.9,Banded Hematite-Manganese Quartzite,18.47,15.62,38.14,0.1813,3.41,99.0,2.989,1.902,True
DH-04-252,MOIL-UK-04,-653.38,-955.59,21.959416,80.456857,381.45,0.0,38.3,19.15,362.3,38.3,Gondite (Manganiferous Quartzite),30.62,13.34,47.35,0.2865,3.35,83.1,2.642,2.211,True
DH-04-252,MOIL-UK-04,-653.38,-955.59,21.959416,80.456857,381.45,38.3,41.2,39.75,341.7,2.9,High-Grade Braunite Ore,30.94,8.66,21.7,0.1627,4.0,89.9,2.13,1.449,True
DH-04-252,MOIL-UK-04,-653.38,-955.59,21.959416,80.456857,381.45,41.2,44.3,42.75,338.7,3.1,High-Grade Braunite Ore,28.65,4.5,12.37,0.0901,4.17,90.5,1.672,1.045,True
DH-04-252,MOIL-UK-04,-653.38,-955.59,21.959416,80.456857,381.45,44.3,63.9,54.1,327.35,19.6,Medium-Grade Pyrolusite Bed,29.59,7.17,11.18,0.1865,4.07,88.0,2.007,1.381,True
DH-04-252,MOIL-UK-04,-653.38,-955.59,21.959416,80.456857,381.45,63.9,69.9,66.9,314.55,6.0,High-Grade Braunite Ore,32.57,7.07,15.62,0.1785,4.24,88.5,1.993,1.389,True
DH-04-253,MOIL-UK-04,467.09,-283.59,21.965453,80.467735,351.62,0.0,28.2,14.1,337.52,28.2,Phyllite & Weathered Overburden,3.19,8.93,46.78,0.1444,2.64,96.2,2.347,2.215,True
DH-04-253,MOIL-UK-04,467.09,-283.59,21.965453,80.467735,351.62,28.2,34.6,31.4,320.22,6.4,Gondite (Manganiferous Quartzite),29.1,13.62,27.14,0.1232,3.29,98.0,2.956,1.616,True
DH-04-253,MOIL-UK-04,467.09,-283.59,21.965453,80.467735,351.62,34.8,38.1,36.45,315.17,3.3,Banded Hematite-Manganese Quartzite,20.01,9.65,34.21,0.268,3.34,99.0,2.8,1.869,True
DH-04-253,MOIL-UK-04,467.09,-283.59,21.965453,80.467735,351.62,38.1,121.8,79.95,271.67,83.7,Gondite (Manganiferous Quartzite),21.03,11.61,27.22,0.187,3.48,94.9,2.527,1.741,True
DH-04-253,MOIL-UK-04,467.09,-283.59,21.965453,80.467735,351.62,121.8,144.8,133.3,218.32,23.0,Quartz-Muscovite Schist,6.56,8.85,60.98,0.1348,2.91,97.8,2.119,2.6,True
DH-04-254,MOIL-UK-04,-1044.46,-378.78,21.964597,80.45306,394.47,0.0,17.7,8.85,385.62,17.7,Phyllite & Weathered Overburden,2.85,6.55,53.73,0.0796,2.56,99.0,1.924,2.541,True
DH-04-254,MOIL-UK-04,-1044.46,-378.78,21.964597,80.45306,394.47,17.7,26.0,21.85,372.62,8.3,Calc-Silicate Granulite,9.05,6.83,59.83,0.1553,2.75,97.0,2.059,2.6,True
DH-04-254,MOIL-UK-04,-1044.46,-378.78,21.964597,80.45306,394.47,26.0,29.3,27.65,366.82,3.3,Quartz-Muscovite Schist,10.69,8.72,63.23,0.1479,2.82,95.1,2.184,2.6,True
DH-04-254,MOIL-UK-04,-1044.46,-378.78,21.964597,80.45306,394.47,29.3,36.9,33.1,361.37,7.6,Quartz-Muscovite Schist,9.66,6.54,61.21,0.1443,2.85,93.2,1.773,2.6,True
DH-04-254,MOIL-UK-04,-1044.46,-378.78,21.964597,80.45306,394.47,37.5,53.4,45.45,349.02,15.9,Quartz-Muscovite Schist,5.54,3.02,63.5,0.0539,2.85,96.3,1.612,2.6,True
DH-04-254,MOIL-UK-04,-1044.46,-378.78,21.964597,80.45306,394.47,53.4,61.3,57.35,337.12,7.9,Banded Hematite-Manganese Quartzite,27.53,12.88,28.91,0.301,3.31,88.8,2.706,1.645,True
DH-04-254,MOIL-UK-04,-1044.46,-378.78,21.964597,80.45306,394.47,61.3,71.6,66.45,328.02,10.3,Calc-Silicate Granulite,9.19,7.85,67.43,0.0834,2.83,96.8,2.071,2.6,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,0.0,5.2,2.6,378.43,5.2,Phyllite & Weathered Overburden,7.21,8.4,52.31,0.0554,2.43,85.3,2.464,2.325,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,5.2,56.3,30.75,350.28,51.1,Phyllite & Weathered Overburden,7.76,5.8,64.22,0.1103,2.54,86.6,1.793,2.6,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,56.3,57.3,56.8,324.23,1.0,Quartz-Muscovite Schist,3.79,8.59,54.18,0.1438,2.78,92.5,2.316,2.398,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,57.3,76.9,67.1,313.93,19.6,Quartz-Muscovite Schist,3.06,6.4,53.11,0.1068,2.69,91.8,2.07,2.28,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,76.9,87.5,82.2,298.83,10.6,Quartz-Muscovite Schist,7.16,6.49,51.42,0.0688,3.0,85.1,2.072,2.544,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,87.5,100.0,93.75,287.28,12.5,Quartz-Muscovite Schist,5.48,5.71,62.22,0.0683,2.8,98.5,1.961,2.6,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,100.0,107.7,103.85,277.18,7.7,Calc-Silicate Granulite,2.19,9.1,66.08,0.0913,2.85,88.3,2.136,2.6,True
DH-04-255,MOIL-UK-04,-924.85,674.5,21.974059,80.454221,381.03,107.7,122.1,114.9,266.13,14.4,Calc-Silicate Granulite,9.45,6.83,56.13,0.1621,3.04,96.2,2.169,2.442,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,0.0,15.1,7.55,371.16,15.1,Phyllite & Weathered Overburden,8.88,6.1,57.44,0.0509,2.53,92.2,2.089,2.6,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,15.1,19.6,17.35,361.36,4.5,Quartz-Muscovite Schist,2.18,5.72,53.21,0.0799,2.9,85.3,1.905,2.345,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,19.6,20.7,20.15,358.56,1.1,Calc-Silicate Granulite,11.85,5.57,67.13,0.0923,2.84,86.4,2.176,2.6,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,20.7,32.3,26.5,352.21,11.6,Calc-Silicate Granulite,5.28,9.23,65.19,0.0689,2.89,89.9,2.402,2.6,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,32.3,45.2,38.75,339.96,12.9,Quartz-Muscovite Schist,10.43,9.52,70.45,0.051,3.02,99.0,2.113,2.6,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,45.2,59.5,52.35,326.36,14.3,Quartz-Muscovite Schist,6.53,9.54,55.29,0.0856,3.02,92.3,2.42,2.409,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,59.5,72.1,65.8,312.91,12.6,Quartz-Muscovite Schist,3.31,8.97,53.08,0.1021,2.68,94.6,2.623,2.6,True
DH-04-256,MOIL-UK-04,1097.37,-32.12,21.967711,80.473854,378.71,72.1,140.6,106.35,272.36,68.5,Quartz-Muscovite Schist,9.26,6.79,70.52,0.1122,2.87,90.1,1.812,2.6,True
DH-04-257,MOIL-UK-04,131.62,533.36,21.972791,80.464478,390.2,0.0,34.6,17.3,372.9,34.6,Gondite (Manganiferous Quartzite),24.41,13.55,46.9,0.1791,3.34,93.4,2.956,2.14,True
DH-04-257,MOIL-UK-04,131.62,533.36,21.972791,80.464478,390.2,34.6,93.3,63.95,326.25,58.7,High-Grade Braunite Ore,33.33,7.6,10.84,0.0931,3.92,86.6,2.018,1.355,True
DH-04-257,MOIL-UK-04,131.62,533.36,21.972791,80.464478,390.2,93.3,94.7,94.0,296.2,1.4,Gondite (Manganiferous Quartzite),22.97,11.61,25.3,0.2741,3.22,99.0,2.674,1.75,True
DH-04-257,MOIL-UK-04,131.62,533.36,21.972791,80.464478,390.2,94.7,104.9,99.8,290.4,10.2,Gondite (Manganiferous Quartzite),30.25,12.35,28.47,0.2957,3.22,97.0,2.781,1.772,True
DH-04-257,MOIL-UK-04,131.62,533.36,21.972791,80.464478,390.2,104.9,116.2,110.55,279.65,11.3,Quartz-Muscovite Schist,10.92,3.37,63.41,0.0662,2.68,84.5,1.485,2.6,True
DH-04-257,MOIL-UK-04,131.62,533.36,21.972791,80.464478,390.2,116.2,147.2,131.7,258.5,31.0,Quartz-Muscovite Schist,10.46,8.13,63.53,0.1628,2.72,94.8,2.275,2.6,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,0.0,16.6,8.3,366.45,16.6,Phyllite & Weathered Overburden,5.55,5.13,54.01,0.0482,2.59,91.3,1.618,2.234,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,16.6,17.7,17.15,357.6,1.1,Quartz-Muscovite Schist,5.37,8.01,58.13,0.105,2.88,90.0,2.136,2.57,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,17.7,26.0,21.85,352.9,8.3,Quartz-Muscovite Schist,11.89,6.39,60.3,0.1338,2.87,91.9,2.134,2.6,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,26.0,46.6,36.3,338.45,20.6,Quartz-Muscovite Schist,8.22,6.19,60.07,0.0521,2.72,91.8,2.226,2.6,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,46.6,93.8,70.2,304.55,47.2,Calc-Silicate Granulite,6.99,5.41,52.31,0.1746,2.99,86.8,1.908,2.355,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,93.8,110.6,102.2,272.55,16.8,Quartz-Muscovite Schist,10.27,4.35,65.61,0.058,3.02,89.4,1.626,2.479,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,110.6,119.4,115.0,259.75,8.8,Quartz-Muscovite Schist,11.9,7.55,52.8,0.1158,2.86,88.9,2.554,2.465,True
DH-04-258,MOIL-UK-04,859.63,-5.67,21.967949,80.471546,374.75,119.4,142.5,130.95,243.8,23.1,Quartz-Muscovite Schist,7.47,7.78,51.88,0.1314,2.76,92.2,2.224,2.538,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,0.0,2.8,1.4,373.16,2.8,Phyllite & Weathered Overburden,7.66,8.97,67.97,0.1448,2.66,85.9,2.143,2.6,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,2.8,9.4,6.1,368.46,6.6,Phyllite & Weathered Overburden,4.79,11.6,52.87,0.0568,2.63,94.1,2.658,2.285,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,9.4,19.3,14.35,360.21,9.9,Phyllite & Weathered Overburden,3.38,11.93,50.6,0.1322,2.59,94.1,2.428,2.29,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,19.3,28.6,23.95,350.61,9.3,Calc-Silicate Granulite,2.5,3.96,67.44,0.1067,2.7,81.4,1.739,2.6,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,28.6,79.8,54.2,320.36,51.2,Quartz-Muscovite Schist,8.24,4.23,53.49,0.1036,2.68,92.6,1.645,2.573,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,79.8,109.5,94.65,279.91,29.7,Quartz-Muscovite Schist,7.48,8.62,63.85,0.1524,2.93,96.8,1.955,2.6,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,109.5,137.5,123.5,251.06,28.0,Calc-Silicate Granulite,7.2,9.95,68.84,0.0896,2.77,99.0,2.064,2.6,True
DH-04-259,MOIL-UK-04,493.55,-914.63,21.959784,80.467992,374.56,137.5,156.6,147.05,227.51,19.1,Calc-Silicate Granulite,9.52,8.18,68.27,0.1594,2.88,99.0,2.007,2.6,True
DH-04-260,MOIL-UK-04,1083.67,-742.32,21.961332,80.473721,390.78,0.0,14.5,7.25,383.53,14.5,Phyllite & Weathered Overburden,7.02,10.84,45.3,0.079,2.7,90.4,2.574,2.116,True
DH-04-260,MOIL-UK-04,1083.67,-742.32,21.961332,80.473721,390.78,14.5,22.4,18.45,372.33,7.9,Phyllite & Weathered Overburden,3.65,6.99,47.57,0.1095,2.5,90.5,2.067,2.312,True
DH-04-260,MOIL-UK-04,1083.67,-742.32,21.961332,80.473721,390.78,22.4,65.0,43.7,347.08,42.6,Quartz-Muscovite Schist,5.62,8.07,70.01,0.0533,2.83,84.8,1.972,2.6,True
DH-04-260,MOIL-UK-04,1083.67,-742.32,21.961332,80.473721,390.78,65.0,76.2,70.6,320.18,11.2,Quartz-Muscovite Schist,4.49,4.87,69.34,0.0711,2.68,84.5,1.778,2.6,True
DH-04-260,MOIL-UK-04,1083.67,-742.32,21.961332,80.473721,390.78,76.2,78.4,77.3,313.48,2.2,Calc-Silicate Granulite,6.45,7.39,68.67,0.0799,2.98,87.1,2.236,2.6,True
DH-04-261,MOIL-UK-04,514.23,-677.37,21.961915,80.468193,353.83,0.0,2.6,1.3,352.53,2.6,Phyllite & Weathered Overburden,8.44,8.02,49.68,0.1011,2.49,84.9,2.176,2.342,True
DH-04-261,MOIL-UK-04,514.23,-677.37,21.961915,80.468193,353.83,2.6,33.6,18.1,335.73,31.0,Phyllite & Weathered Overburden,4.74,9.01,67.93,0.1345,2.4,96.5,2.346,2.6,True
DH-04-261,MOIL-UK-04,514.23,-677.37,21.961915,80.468193,353.83,33.6,40.8,37.2,316.63,7.2,Quartz-Muscovite Schist,3.89,6.28,67.8,0.17,2.74,92.7,2.03,2.6,True
DH-04-261,MOIL-UK-04,514.23,-677.37,21.961915,80.468193,353.83,40.8,66.5,53.65,300.18,25.7,Quartz-Muscovite Schist,2.45,9.59,64.04,0.161,3.05,92.9,2.484,2.6,True
DH-04-261,MOIL-UK-04,514.23,-677.37,21.961915,80.468193,353.83,66.5,89.4,77.95,275.88,22.9,Quartz-Muscovite Schist,5.78,7.72,58.7,0.112,2.69,85.2,2.309,2.558,True
DH-04-262,MOIL-UK-04,-1149.61,-825.75,21.960582,80.452039,384.07,0.0,25.3,12.65,371.42,25.3,Phyllite & Weathered Overburden,5.68,10.47,62.69,0.079,2.68,94.2,2.532,2.6,True
DH-04-262,MOIL-UK-04,-1149.61,-825.75,21.960582,80.452039,384.07,25.3,42.6,33.95,350.12,17.3,Banded Hematite-Manganese Quartzite,29.34,12.13,33.86,0.1314,3.41,91.8,2.587,1.944,True
DH-04-262,MOIL-UK-04,-1149.61,-825.75,21.960582,80.452039,384.07,42.6,64.4,53.5,330.57,21.8,Banded Hematite-Manganese Quartzite,23.57,12.63,35.65,0.1537,3.21,91.1,2.887,1.937,True
DH-04-262,MOIL-UK-04,-1149.61,-825.75,21.960582,80.452039,384.07,64.4,71.4,67.9,316.17,7.0,Banded Hematite-Manganese Quartzite,28.51,10.15,45.29,0.131,3.72,95.7,2.432,2.388,True
DH-04-262,MOIL-UK-04,-1149.61,-825.75,21.960582,80.452039,384.07,71.4,87.6,79.5,304.57,16.2,Quartz-Muscovite Schist,9.71,4.17,51.08,0.1014,2.99,86.8,1.737,2.523,True
DH-04-262,MOIL-UK-04,-1149.61,-825.75,21.960582,80.452039,384.07,87.6,133.8,110.7,273.37,46.2,Quartz-Muscovite Schist,9.76,7.6,60.26,0.1754,3.0,99.0,2.18,2.492,True
DH-04-263,MOIL-UK-04,283.25,181.06,21.969626,80.46595,364.71,0.0,11.3,5.65,359.06,11.3,Phyllite & Weathered Overburden,6.21,10.69,59.95,0.1027,2.68,90.3,2.616,2.591,True
DH-04-263,MOIL-UK-04,283.25,181.06,21.969626,80.46595,364.71,11.3,67.5,39.4,325.31,56.2,Medium-Grade Pyrolusite Bed,30.86,5.86,12.62,0.0679,4.02,90.3,1.81,1.254,True
DH-04-263,MOIL-UK-04,283.25,181.06,21.969626,80.46595,364.71,67.5,80.8,74.15,290.56,13.3,Medium-Grade Pyrolusite Bed,31.07,5.24,18.39,0.1187,3.99,88.4,1.926,1.337,True
DH-04-263,MOIL-UK-04,283.25,181.06,21.969626,80.46595,364.71,80.8,83.0,81.9,282.81,2.2,Medium-Grade Pyrolusite Bed,35.38,4.9,17.88,0.0817,4.02,91.0,1.77,1.381,True
DH-04-264,MOIL-UK-04,234.68,-317.92,21.965144,80.465478,380.25,0.0,81.8,40.9,339.35,81.8,Gondite (Manganiferous Quartzite),26.39,11.22,35.85,0.2633,3.68,85.7,2.484,1.837,True
DH-04-264,MOIL-UK-04,234.68,-317.92,21.965144,80.465478,380.25,81.8,91.0,86.4,293.85,9.2,Gondite (Manganiferous Quartzite),25.52,9.43,40.26,0.3182,3.65,92.4,2.26,2.117,True
DH-04-264,MOIL-UK-04,234.68,-317.92,21.965144,80.465478,380.25,91.0,95.5,93.25,287.0,4.5,Quartz-Muscovite Schist,4.96,3.43,60.47,0.0851,2.94,92.9,1.788,2.6,True
DH-04-264,MOIL-UK-04,234.68,-317.92,21.965144,80.465478,380.25,95.5,100.1,97.8,282.45,4.6,Quartz-Muscovite Schist,6.26,8.4,68.55,0.1424,2.85,95.8,2.47,2.6,True
DH-04-264,MOIL-UK-04,234.68,-317.92,21.965144,80.465478,380.25,100.1,131.6,115.85,264.4,31.5,Quartz-Muscovite Schist,6.39,7.91,66.21,0.1361,2.87,97.1,2.098,2.6,True
DH-04-265,MOIL-UK-04,-1053.35,826.94,21.975428,80.452973,378.7,0.0,15.3,7.65,371.05,15.3,Phyllite & Weathered Overburden,7.88,10.22,46.35,0.063,2.62,88.3,2.355,2.266,True
DH-04-265,MOIL-UK-04,-1053.35,826.94,21.975428,80.452973,378.7,15.3,68.9,42.1,336.6,53.6,Calc-Silicate Granulite,11.17,8.01,66.22,0.1532,2.79,99.0,2.11,2.6,True
DH-04-265,MOIL-UK-04,-1053.35,826.94,21.975428,80.452973,378.7,68.9,82.1,75.5,303.2,13.2,Quartz-Muscovite Schist,10.96,3.9,55.84,0.1695,3.03,91.9,1.339,2.466,True
DH-04-265,MOIL-UK-04,-1053.35,826.94,21.975428,80.452973,378.7,82.1,115.4,98.75,279.95,33.3,Quartz-Muscovite Schist,3.07,5.94,70.06,0.0954,2.96,89.8,1.668,2.6,True
DH-04-265,MOIL-UK-04,-1053.35,826.94,21.975428,80.452973,378.7,115.4,130.7,123.05,255.65,15.3,Quartz-Muscovite Schist,5.57,8.92,71.75,0.1779,2.82,91.6,2.026,2.6,True
DH-04-265,MOIL-UK-04,-1053.35,826.94,21.975428,80.452973,378.7,130.7,135.6,133.15,245.55,4.9,Calc-Silicate Granulite,8.97,6.75,69.76,0.1554,2.78,92.2,1.746,2.6,True
DH-04-265,MOIL-UK-04,-1053.35,826.94,21.975428,80.452973,378.7,135.6,143.4,139.5,239.2,7.8,Calc-Silicate Granulite,1.83,8.97,53.03,0.1656,3.02,96.8,2.527,2.397,True
DH-04-266,MOIL-UK-04,779.24,-1011.56,21.958913,80.470765,374.13,0.0,21.9,10.95,363.18,21.9,Phyllite & Weathered Overburden,5.47,8.02,54.44,0.0955,2.55,93.8,2.148,2.51,True
DH-04-266,MOIL-UK-04,779.24,-1011.56,21.958913,80.470765,374.13,21.9,44.0,32.95,341.18,22.1,Quartz-Muscovite Schist,3.89,9.27,57.51,0.0902,2.94,99.0,2.316,2.531,True
DH-04-266,MOIL-UK-04,779.24,-1011.56,21.958913,80.470765,374.13,44.0,56.3,50.15,323.98,12.3,Quartz-Muscovite Schist,8.11,7.62,66.14,0.1666,2.82,87.4,2.031,2.6,True
DH-04-266,MOIL-UK-04,779.24,-1011.56,21.958913,80.470765,374.13,56.3,73.3,64.8,309.33,17.0,Quartz-Muscovite Schist,9.0,3.09,56.95,0.1514,2.92,95.4,1.707,2.587,True
DH-04-266,MOIL-UK-04,779.24,-1011.56,21.958913,80.470765,374.13,73.3,82.7,78.0,296.13,9.4,Quartz-Muscovite Schist,11.83,6.98,54.46,0.0881,2.93,94.1,2.232,2.433,True
DH-04-266,MOIL-UK-04,779.24,-1011.56,21.958913,80.470765,374.13,82.7,87.1,84.9,289.23,4.4,Quartz-Muscovite Schist,8.43,5.31,69.3,0.064,2.67,88.7,1.763,2.6,True
DH-04-266,MOIL-UK-04,779.24,-1011.56,21.958913,80.470765,374.13,87.1,119.8,103.45,270.68,32.7,Quartz-Muscovite Schist,5.36,7.69,54.96,0.0812,2.88,93.7,2.237,2.6,True
DH-04-267,MOIL-UK-04,618.75,409.65,21.97168,80.469207,367.46,0.0,28.5,14.25,353.21,28.5,Phyllite & Weathered Overburden,4.56,6.5,56.95,0.1135,2.72,93.2,1.923,2.478,True
DH-04-267,MOIL-UK-04,618.75,409.65,21.97168,80.469207,367.46,28.8,52.5,40.65,326.81,23.7,Banded Hematite-Manganese Quartzite,19.22,11.2,29.82,0.256,3.4,87.3,2.434,1.712,True
DH-04-267,MOIL-UK-04,618.75,409.65,21.97168,80.469207,367.46,52.5,53.7,53.1,314.36,1.2,Medium-Grade Pyrolusite Bed,32.71,4.57,20.57,0.1166,4.35,90.8,1.755,1.355,True
DH-04-267,MOIL-UK-04,618.75,409.65,21.97168,80.469207,367.46,53.7,67.9,60.8,306.66,14.2,High-Grade Braunite Ore,30.56,4.82,12.42,0.1315,4.32,94.7,1.983,1.334,True
DH-04-267,MOIL-UK-04,618.75,409.65,21.97168,80.469207,367.46,67.9,97.5,82.7,284.76,29.6,Banded Hematite-Manganese Quartzite,26.89,14.9,36.03,0.206,3.6,85.8,3.086,1.931,True
DH-04-267,MOIL-UK-04,618.75,409.65,21.97168,80.469207,367.46,97.5,121.2,109.35,258.11,23.7,Quartz-Muscovite Schist,3.97,6.93,52.77,0.1735,2.99,90.4,2.023,2.377,True
DH-04-267,MOIL-UK-04,618.75,409.65,21.97168,80.469207,367.46,121.2,148.0,134.6,232.86,26.8,Quartz-Muscovite Schist,9.62,4.53,51.34,0.1209,2.93,88.5,1.889,2.28,True
DH-04-268,MOIL-UK-04,-704.01,-984.43,21.959157,80.456365,365.2,0.0,18.5,9.25,355.95,18.5,Banded Hematite-Manganese Quartzite,23.99,14.68,40.17,0.1318,3.73,88.8,3.037,2.092,True
DH-04-268,MOIL-UK-04,-704.01,-984.43,21.959157,80.456365,365.2,18.5,63.2,40.85,324.35,44.7,High-Grade Braunite Ore,31.82,8.85,15.04,0.1647,4.03,99.0,2.242,1.314,True
DH-04-268,MOIL-UK-04,-704.01,-984.43,21.959157,80.456365,365.2,63.2,116.3,89.75,275.45,53.1,Banded Hematite-Manganese Quartzite,22.72,14.87,35.76,0.1627,3.71,97.1,2.988,1.86,True
DH-04-268,MOIL-UK-04,-704.01,-984.43,21.959157,80.456365,365.2,116.3,129.3,122.8,242.4,13.0,Calc-Silicate Granulite,4.2,5.15,63.16,0.0723,2.69,95.5,1.949,2.6,True
DH-04-268,MOIL-UK-04,-704.01,-984.43,21.959157,80.456365,365.2,129.3,140.3,134.8,230.4,11.0,Quartz-Muscovite Schist,5.32,6.02,58.54,0.1748,2.96,99.0,1.878,2.446,True
DH-04-269,MOIL-UK-04,-76.36,744.3,21.974686,80.462459,383.38,0.0,3.2,1.6,381.78,3.2,Phyllite & Weathered Overburden,5.05,6.79,46.36,0.0771,2.58,98.8,2.179,2.331,True
